avg_perplexity is:	2.5956186862220143
the citizen _erin go bragh_  _major tweedy and the citizen exhibit to each other medals decorations trophies of war wounds	pp=3.625788283812053
both salute with fierce hostility_  private compton go it harry	pp=2.626517407086074
do him one in the eye	pp=2.2909515746559492
hes a proboer	pp=4.577692674617883
stephen did i when	pp=1.4104532749660859
bloom _to the redcoats_ we fought for you in south africa irish missile troops	pp=3.3335239936856413
isnt that history	pp=2.8817762161630185
royal dublin fusiliers	pp=1.2114052802767423
honoured by our monarch	pp=1.414199130119834
the navvy _staggering past_ o yes o god yes o make the kwawr a krowawr o bo  _casqued halberdiers in armour thrust forward a pentice of gutted spearpoints	pp=3.3505666127426657
major tweedy moustached like turko the terrible in bearskin cap with hackleplume and accoutrements with epaulettes gilt chevrons and sabretaches his breast bright with medals toes the line	pp=3.3680840205898446
he gives the pilgrim warriors sign of the knights templars_  major tweedy _growls gruffly_ rorkes drift up guards and at them mahar shalal hashbaz	pp=3.4752774601919185
private carr ill do him in	pp=1.7026786761939747
private compton _waves the crowd back_ fair play here	pp=2.446729168834467
make a bleeding butchers shop of the bugger	pp=2.2657875896288755
_massed bands blare_ garryowen _and_ god save the king	pp=2.458920786042869
cissy caffrey theyre going to fight	pp=1.9684158844612059
for me  cunty kate the brave and the fair	pp=2.3452239669011026
biddy the clap methinks yon sable knight will joust it with the best	pp=3.573172332956069
cunty kate _blushing deeply_ nay madam	pp=1.9997002937155346
the gules doublet and merry saint george for me  stephen  the harlots cry from street to street shall weave old irelands windingsheet	pp=2.500163416240091
private carr _loosening his belt shouts_ ill wring the neck of any fucking bastard says a word against my bleeding fucking king	pp=2.9173556980285933
bloom _shakes cissy caffreys shoulders_ speak you are you struck dumb	pp=2.7235297402297123
you are the link between nations and generations	pp=2.535116306289747
speak woman sacred lifegiver  cissy caffrey _alarmed seizes private carrs sleeve_ amnt i with you	pp=3.1475459301795383
amnt i your girl	pp=1.4135393396570037
cissys your girl	pp=1.5866846450071912
_she cries_ police  stephen _ecstatically to cissy caffrey_  white thy fambles red thy gan and thy quarrons dainty is	pp=2.1664686245903524
voices police  distant voices dublins burning dublins burning on fire on fire  _brimstone fires spring up	pp=2.8567318313476466
dense clouds roll past	pp=1.4133269745328465
heavy gatling guns boom pandemonium troops deploy	pp=2.2080469560693587
gallop of hoofs artillery hoarse commands bells clang backers shout drunkards bawl whores screech foghorns hoot	pp=3.0839586447663314
cries of valour	pp=3.0364309751017173
shrieks of dying	pp=1.999181566446053
pikes clash on cuirasses	pp=1.4141955972746376
thieves rob the slain	pp=1.4141726969388506
birds of prey winging from the sea rising from marshlands swooping from eyries hover screaming gannets cormorants vultures goshawks climbing woodcocks peregrines merlins blackgrouse sea eagles gulls albatrosses barnacle geese	pp=3.5759573341193236
the midnight sun is darkened	pp=1.9768247697302415
the earth trembles	pp=4.5757260733424925
the dead of dublin from prospect and mount jerome in white sheepskin overcoats and black goatfell cloaks arise and appear to many	pp=3.2979568036394484
a chasm opens with a noiseless yawn	pp=2.1553610342609946
tom rochford winner in athletes singlet and breeches arrives at the head of the national hurdle handicap and leaps into the void	pp=3.2697623599995964
he is followed by a race of runners and leapers	pp=2.8565356937909336
in wild attitudes they spring from the brink	pp=2.303754444073133
their bodies plunge	pp=1.5873370418601895
factory lasses with fancy clothes toss redhot yorkshire baraabombs	pp=2.5192713200083707
society ladies lift their skirts above their heads to protect themselves	pp=2.704881484558502
laughing witches in red cutty sarks ride through the air on broomsticks	pp=3.131125637928651
quakerlyster plasters blisters	pp=1.5873672952137279
it rains dragons teeth	pp=1.4137556506942075
armed heroes spring up from furrows	pp=1.98436763355904
on an eminence the centre of the earth rises the fieldaltar of saint barbara	pp=2.9471458445481447
black candles rise from its gospel and epistle horns	pp=2.460001375823765
from the high barbacans of the tower two shafts of light fall on the smokepalled altarstone	pp=3.5938856990341916
on the altarstone mrs mina purefoy goddess of unreason lies naked fettered a chalice resting on her swollen belly	pp=3.2631325799571234
father malachi oflynn in a lace petticoat and reversed chasuble his two left feet back to the front celebrates camp mass	pp=3.4447579409135085
the reverend mr hugh c haines love m a	pp=3.042257098476602
in a plain cassock and mortarboard his head and collar back to the front holds over the celebrants head an open umbrella_  father malachi oflynn _introibo ad altare diaboli_  the reverend mr haines love to the devil which hath made glad my young days	pp=3.9553448461024936
father malachi oflynn _takes from the chalice and elevates a blooddripping host	pp=3.1484247056386185
corpus meum_  the reverend mr haines love _raises high behind the celebrants petticoat revealing his grey bare hairy buttocks between which a carrot is stuck_ my body	pp=3.363613040880182
the voice of all the damned htengier tnetopinmo dog drol eht rof aiulella  _from on high the voice of adonai calls_  adonai dooooooooooog  the voice of all the blessed alleluia for the lord god omnipotent reigneth  _from on high the voice of adonai calls_  adonai goooooooooood  _in strident discord peasants and townsmen of orange and green factions sing_ kick the pope _and_ daily daily sing to mary	pp=3.5603403631683164
private carr _with ferocious articulation_ ill do him in so help me fucking christ ill wring the bastard fuckers bleeding blasted fucking windpipe  _the retriever nosing on the fringe of the crowd barks noisily_  old gummy granny _thrusts a dagger towards stephens hand_ remove him acushla	pp=3.6895380303882694
at <NUM> am you will be in heaven and ireland will be free	pp=3.2045189689580877
_she prays_ o good god take him  bloom _runs to lynch_ cant you get him away	pp=3.182532431739465
lynch he likes dialectic the universal language	pp=2.12905303297937
kitty _to bloom_ get him away you	pp=2.1875653661765257
he wont listen to me	pp=1.7035514944825594
_he drags kitty away_  stephen _points exit judas	pp=2.374914806033385
et laqueo se suspendit_  bloom _runs to stephen_ come along with me now before worse happens	pp=3.3210759794712077
heres your stick	pp=1.5870741780757798
stephen stick no reason	pp=1.4138708809078195
this feast of pure reason	pp=1.7405454824146536
cissy caffrey _pulling private carr_ come on youre boosed	pp=2.5041069653637997
he insulted me but i forgive him	pp=2.5594938410228294
_shouting in his ear_ i forgive him for insulting me	pp=2.60496855147268
bloom _over stephens shoulder_ yes go	pp=1.9961295709656814
you see hes incapable	pp=1.414190780941699
_he rushes towards stephen fist outstretched and strikes him in the face	pp=3.3012980311267475
stephen totters collapses falls stunned	pp=1.740914215860195
he lies prone his face to the sky his hat rolling to the wall	pp=2.8045090876308265
bloom follows and picks it up_  major tweedy _loudly_ carbine in bucket cease fire salute  the retriever _barking furiously_ ute ute ute ute ute ute ute ute	pp=2.6928441862878056
the crowd let him up dont strike him when hes down air who	pp=2.879586860615879
the soldier hit him	pp=1.403791960181206
hes a professor	pp=2.6735701381713644
is he hurted	pp=5.3356924147885945
dont manhandle him hes fainted  a hag what call had the redcoat to strike the gentleman and he under the influence	pp=3.214077594008582
let them go and fight the boers  the bawd listen to whos talking hasnt the soldier a right to go with his girl	pp=3.5059100167126287
he gave him the cowards blow	pp=2.7777697054013655
_they grab at each others hair claw at each other and spit_  the retriever _barking_ wow wow wow	pp=3.1895046243594942
bloom _shoves them back loudly_ get back stand back  private compton _tugging his comrade_ here	pp=3.009175185612335
bugger off harry	pp=1.1695786562557242
heres the cops _two raincaped watch tall stand in the group_  first watch whats wrong here	pp=3.0214492392432786
private compton we were with this lady	pp=2.408152359550611
and he insulted us	pp=1.4123400422650139
and assaulted my chum	pp=1.4142001352648688
_the retriever barks_ who owns the bleeding tyke	pp=2.3055505906376403
cissy caffrey _with expectation_ is he bleeding  a man _rising from his knees_ no gone off	pp=3.0199057362983077
hell come to all right	pp=1.7326214831370121
bloom _glances sharply at the man_ leave him to me	pp=2.5433725891971437
i can easily	pp=5.535102088064334
second watch who are you	pp=1.7284157460287537
do you know him	pp=2.8727577196032494
private carr _lurches towards the watch_ he insulted my lady friend	pp=2.66818501506322
bloom _angrily_ you hit him without provocation	pp=2.1975185660277967
constable take his regimental number	pp=1.7405232349015554
second watch i dont want your instructions in the discharge of my duty	pp=3.2566677500570496
private compton _pulling his comrade_ here bugger off harry	pp=2.495469845402821
or bennettll shove you in the lockup	pp=2.569816883229383
private carr _staggering as he is pulled away_ god fuck old bennett	pp=3.0681374298158386
hes a whitearsed bugger	pp=1.414140395584452
i dont give a shit for him	pp=2.2727306217625203
first watch _takes out his notebook_ whats his name	pp=2.4798867051904336
if you give me a hand a second sergeant	pp=2.86178859533459
first watch name and address	pp=1.6875748004732471
_corny kelleher weepers round his hat a death wreath in his hand appears among the bystanders_  bloom _quickly_ o the very man _he whispers_ simon dedalus son	pp=3.6994157811478345
a bit sprung	pp=6.409725305125633
get those policemen to move those loafers back	pp=2.3406227243115287
second watch night mr kelleher	pp=1.7363426229192813
corny kelleher _to the watch with drawling eye_ thats all right	pp=2.6648831207412766
i know him	pp=2.3937277473529353
won a bit on the races gold cup throwaway	pp=2.6036152505668984
_he laughs_ twenty to one	pp=1.703304537908442
