avg_perplexity is:	1.6510589552417863
as soon as they entered bingley looked at her so expressively and shook hands with such warmth as left no doubt of his good information and he soon afterwards said aloud mr	pp=1.9712343090337958
bennet have you no more lanes hereabouts in which lizzy may lose her way again today	pp=1.396012535370164
i advise mr	pp=1.4922477575721773
darcy and lizzy and kitty said mrs	pp=1.2761446544728274
bennet to walk to oakham mount this morning	pp=1.351030400767123
it is a nice long walk and mr	pp=1.8289648635712545
darcy has never seen the view	pp=1.2477817984188442
it may do very well for the others replied mr	pp=1.5800748797373454
bingley but i am sure it will be too much for kitty	pp=3.05550758327022
wont it kitty	pp=1.2595719697629428
kitty owned that she had rather stay at home	pp=2.020732891288504
darcy professed a great curiosity to see the view from the mount and elizabeth silently consented	pp=1.6115964769852547
as she went up stairs to get ready mrs	pp=1.499898082726714
bennet followed her saying  i am quite sorry lizzy that you should be forced to have that disagreeable man all to yourself	pp=1.827084479876362
but i hope you will not mind it it is all for janes sake you know and there is no occasion for talking to him except just now and then	pp=2.098782684696822
so do not put yourself to inconvenience	pp=1.3384429289599833
during their walk it was resolved that mr	pp=1.3214390484770409
bennets consent should be asked in the course of the evening	pp=1.4668168286902412
elizabeth reserved to herself the application for her mothers	pp=1.4871905825485245
she could not determine how her mother would take it sometimes doubting whether all his wealth and grandeur would be enough to overcome her abhorrence of the man	pp=1.6468957981377996
but whether she were violently set against the match or violently delighted with it it was certain that her manner would be equally ill adapted to do credit to her sense and she could no more bear that mr	pp=1.810814920317673
darcy should hear the first raptures of her joy than the first vehemence of her disapprobation	pp=1.4469498476388072
in the evening soon after mr	pp=1.7264866332008382
bennet withdrew to the library she saw mr	pp=1.5669019515078328
darcy rise also and follow him and her agitation on seeing it was extreme	pp=1.4966366695468003
she did not fear her fathers opposition but he was going to be made unhappy and that it should be through her means that _she_ his favourite child should be distressing him by her choice should be filling him with fears and regrets in disposing of her was a wretched reflection and she sat in misery till mr	pp=1.8307739652520079
darcy appeared again when looking at him she was a little relieved by his smile	pp=1.7485708104119428
in a few minutes he approached the table where she was sitting with kitty and while pretending to admire her work said in a whisper go to your father he wants you in the library	pp=1.9526399526085638
she was gone directly	pp=1.3714603498023925
her father was walking about the room looking grave and anxious	pp=1.6337081673225915
lizzy said he what are you doing	pp=1.7701253268716985
have not you always hated him	pp=1.25579274344298
how earnestly did she then wish that her former opinions had been more reasonable her expressions more moderate it would have spared her from explanations and professions which it was exceedingly awkward to give but they were now necessary and she assured him with some confusion of her attachment to mr darcy	pp=1.659002306083618
or in other words you are determined to have him	pp=1.5651189294226047
he is rich to be sure and you may have more fine clothes and fine carriages than jane	pp=1.8764163193004384
but will they make you happy	pp=1.209653645895104
have you any other objection said elizabeth than your belief of my indifference	pp=1.5495423155279502
none at all	pp=1.1317304821499545
we all know him to be a proud unpleasant sort of man but this would be nothing if you really liked him	pp=1.9371007081016778
indeed he has no improper pride	pp=1.2682819744156466
you do not know what he really is then pray do not pain me by speaking of him in such terms	pp=2.1475970469886354
lizzy said her father i have given him my consent	pp=2.033417178503535
he is the kind of man indeed to whom i should never dare refuse any thing which he condescended to ask	pp=1.8783240353259936
i now give it to _you_ if you are resolved on having him	pp=1.7205262197887525
but let me advise you to think better of it	pp=1.6719641459692816
i know your disposition lizzy	pp=1.1763141105355868
i know that you could be neither happy nor respectable unless you truly esteemed your husband unless you looked up to him as a superior	pp=1.6431650459216438
your lively talents would place you in the greatest danger in an unequal marriage	pp=1.523053962992617
you could scarcely escape discredit and misery	pp=1.1603850729313732
my child let me not have the grief of seeing _you_ unable to respect your partner in life	pp=1.5033744644335665
